46.06
59.09
278.95
207
53.32
58
55.8
58.9
66.9
53
94.19
38.94
48
36.74
45
92.98
64.6
80.74
81
78.23
218.28
46
46.39
58
46.39
46.39
46.39
60.56
48.44
71.77
141
143.19
146.72
155.3
150.4
119.13
139.01
46.44
192.68
116.64
117
66.36
54.62
53.44
212
79
135.62
111.1
62.56
49.96
76.17
89.2
89.2
57.5
57.7
48.4
58.3
51.3
57.7
74
72.9
59.1
93.78
133.58
163.68
133.05
147.09
145.87
94.15
87.81
88.88
127.79
68.69
63
110.71
105
50.4
48.5
62.1
71.78
53.79
46.87
46.87
89.12
71
88.4
40.1
51.38
55
43.5
55
42.8
67.1
50.4
82.8
63
61.8
59.3
63.5
64.2
64
134.6
67
73.18
50.39
69
46.6
56.5
72
59
43.31
59.33
60
58.38
46.07
59.33
36.7
57.84
57.84
70.21
64.34
88.69
47.5
46.39
44
62.64
111.04
111.04
73.45
54.41
200.46
56.46
75.73
74.75
88.76
66.64
58.99
75.42
71.79
72.79
65.12
88.86
65.59
52.2
88
88.24
68
43.55
148.4
84.61
58.52
57.85
59.06
63.88
61
84.25
78.63
55.27
51.21
53.24
74.57
74.57
73.87
63.32
56.98
76.1
51
57.26
42
52.98
67
50
75
71.17
74.82
63
82.27
80.19
71.75
60.19
80
64.21
51.01
82.19
119.01
48
59
103.82
85.11
104.99
77.24
94.15
85
85.11
139.5
111.55
185
53.69
56.4
57.09
58
40.4
78.3
57.09
57.09
57.43
54.21
67.15
56.76
44.95
76.5
70
71
83.59
79.78
85.27
80
78.34
75.06
118
79.29
57
67.04
68.57
54.31
64.68
64.98
54.97
57.96
57.84
48.02
48.08
57.34
57.91
77.66
37.74
36.43
38
95.52
39
85.04
88.58
42
42
59
60.85
75
71.3
74.28
71.37
73
73.05
48.55
73.49
55.75
82.97
91.14
59
67
97.45
102
106
105
116.24
106.42
131.98
131
107.74
61.11
81.73
46.83
46.83
56.03
71.76
49
67.09
70.13
84.2
39.97
58.12
59.68
65.16
59.68
95.46
56.65
39.29
50.19
75.5
67
58
71.05
37.47
61
61
53.24
81
56.82
37.11
42.3
74
60
65.29
55.59
44.73
88.24
88.24
69.83
41.84
61.86
60.61
140.5
139.78
62.59
136.64
136.64
102.57
184.33
136.64
80
69.96
68.69
59.61
55.31
65.64
49.44
81.53
49.93
62.77
81.02
54.21
53.65
81.97
54.61
53.99
54
45.35
63.47
54.01
62.77
74.95
56.02
53.98
59.15
54.21
58.53
58.56
51.91
71
60
78.54
57.15
76.09
56.99
58
65
57.5
42
56.71
57.5
65.64
80.6
38.96
38.52
49.63
59.55
57.66
58.16
68.18
38.99
108.21
65.82
47.6
65.82
66
65.82
196.31
144.31
196.31
144
204.38
137.36
109.79
110.69
126
136.82
170.94
107.34
139
224
139.64
144.7
164.03
143.32
141.87
164.36
139.85
221.27
134.88
144.18
127.12
142.97
127.98
180.56
76
126.8
138.26
165.58
134.86
135
155.11
154.65
109.25
108.95
79.27
86.8
57.5
112.71
130
66.54
83
91.12
146.71
67
48.6
49.87
43
48.6
40.4
70.35
49.5
78.8
56.6
80.2
45.9
44.7
46
63
86.43
66.4
63
109
67.3
66.4
66.5
66.4
67
65.3
65.24
57.54
58.95
57.7
68.43
61.3
55
44.01
59
59.88
57.46
44
58.8
59.88
59.41
69.13
57.26
58.41
165.88
184.16
33.46
66
36
55
69
36.65
51.31
36.3
51
36.65
50.37
50.42
56.77
54
37
50.39
51
50.39
66
56.7
56.77
50
56.55
53.99
52.5
59
58.9
70
58.63
54.03
57.18
69
65
65.22
68.41
40
53
72.71
58.25
55
58
52.72
57.46
89.3
80.97
53
64.92
57.46
84.43
90.07
62
55.5
57.97
46.4
79.29
56.77
110.9
85.36
80.07
81.96
55.77
80.07
81.09
61.38
57.64
61.8
63.58
56.82
53.95
66.4
46.68
46
86.6
124
84.61
54.04
54.52
58
58.76
59
58
58.08
58.3
60.93
57.61
59
50
60.77
58.6
73
60.77
59.6
58.87
58.45
58.59
73
72.73
59
57.97
55.4
43.6
56.3
79.3
68
56.1
